id,loss
131941,3109.9850941318678
131942,1228.5889502488187
131943,-228.70631534499307
131944,-457.8310673110045
131945,99.72686353914469
131946,3407.8802121480803
131947,879.2786129275196
131948,832.906391133678
131949,3794.034207514107
131950,3268.6445657810305
131951,3152.995731299932
131952,-495.5242139343968
131953,-766.5955964571012
131954,2038.7477466583753
131955,1234.2874654604332
131956,621.0749506342754
131957,2484.633657894512
131958,-1349.786231387538
131959,1393.4258311932624
131960,6629.892962155016
131961,2864.9566533987995
131962,433.602720623815
131963,3281.043888054851
131964,6024.395975946311
131965,-627.415009453026
131966,197.0770072227674
131967,-136.3948852845001
131968,933.349214659524
131969,2728.569512640639
131970,3667.183251954574
131971,4994.44186211235
131972,-551.1027243673211
131973,-1022.6512829478788
131974,5139.417293304458
131975,-1422.441934656737
131976,3934.0224191405246
131977,-1886.269981682603
131978,1201.4167838327173
131979,3534.00937039833
131980,3035.091130375799
131981,2155.3101156929165
131982,240.7950816882194
131983,3001.2744379610976
131984,1293.3744930461055
131985,-305.18208533981624
131986,1011.8364485525703
131987,-572.1646524695425
131988,-321.9891421590637
131989,-1112.8660024807655
131990,-655.176166329672
131991,-92.79615552392397
131992,1017.0476688463468
131993,2209.109944859611
131994,321.56851387913457
131995,2647.269637910007
131996,1195.4270151518463
131997,228.12205039032688
131998,1417.23720758757
131999,3289.8433391931558
132000,2257.2323222645355
132001,5525.716786739562
132002,446.2740233244276
132003,3616.2134151669643
132004,1644.6322967467372
132005,495.9552073058817
132006,-265.04112802385634
132007,255.44240764811457
132008,1206.422574760694
132009,891.1243117433837
132010,538.6073149191616
132011,4932.494637832955
132012,246.54037910738361
132013,-197.35075755534535
132014,5391.497929769192
132015,-729.7614225160191
132016,6340.752853954555
132017,1897.0518637940575
132018,484.3044615445742
132019,4123.019927753958
132020,5849.105585125695
132021,-341.89275549241665
132022,-660.6356298163719
132023,4072.8524941022224
132024,-1527.026212058901
132025,320.31118163287056
132026,-258.19287256098914
132027,828.9440473640207
132028,-1312.127045850461
132029,1013.5173121024413
132030,1692.5521489858031
132031,-696.4326201125982
132032,4125.240385372969
132033,2244.1520852797703
132034,-1615.358864971597
132035,1821.2297712412246
132036,4876.778609859091
132037,2090.6116448814178
132038,421.9545463672621
132039,3101.80340566098
132040,-1869.4282111666557
132041,925.1390737161091
132042,-1184.3925510918848
132043,3898.9277237295337
132044,-3266.6242406661745
132045,1445.4276671959606
132046,1918.2769279513022
132047,-1494.7852366466118
132048,1854.1102424753349
132049,-82.65536842438087
132050,4151.128905624013
132051,37.14534941442889
132052,-200.49574648370935
132053,37.54970117806988
132054,3084.331644803606
132055,4747.210308585207
132056,629.5336543052235
132057,2751.371345531454
132058,5117.021356188319
132059,6330.714906566157
132060,-1221.9754800970736
132061,18.07121216919495
132062,-760.3836747194359
132063,3959.4934472015366
132064,2859.073882872251
132065,4462.626668815469
132066,2233.2078624427486
132067,2589.2039647519828
132068,785.3995797903167
132069,2514.590069725623
132070,4093.4787718814823
132071,-755.1030188891646
132072,3091.287762959305
132073,2294.602203952445
132074,4385.23197166468
132075,345.28119114531773
132076,7768.057606344555
132077,627.0020182332555
132078,-2374.8653789013583
132079,1458.1810275129462
132080,-3180.565923674543
132081,1567.2465453891325
132082,599.3330513182354
132083,4290.0788248992585
132084,4264.051879173689
132085,819.2076214891572
132086,5440.6017175046645
132087,-462.6087225285237
132088,5835.63023562237
132089,1365.4097578839207
132090,4436.685119438094
132091,1164.3489166638794
132092,3312.3757465913613
132093,588.5687079194936
132094,-754.9192898414185
132095,2840.121360528391
132096,2333.4494271199346
132097,2230.2001149834805
132098,-407.02554856726647
132099,18.270043045085004
132100,2561.868726311959
132101,2123.5515120775503
132102,974.3352710610866
132103,2326.30543387536
132104,2010.603749538475
132105,2764.7759954106814
132106,-81.0190991569375
132107,-598.6992137981715
132108,1602.5347419519135
132109,919.9722753042624
132110,326.9936650685954
132111,4321.576384374241
132112,2365.2866782009933
132113,1882.813875817033
132114,3258.7067742748873
132115,4614.721435044242
132116,79.00232717563858
132117,-397.9502412262941
132118,63.75562357946501
132119,1795.658405046951
132120,7146.058874158029
132121,3590.456958504028
132122,1412.8443185390024
132123,1431.727524759575
132124,3640.7561579426583
132125,4048.999677794164
132126,-690.8100289533145
132127,1091.8638032848685
132128,3091.4779718874192
132129,-859.521055115451
132130,2206.521795678698
132131,-711.7244217812331
132132,2190.5902922367654
132133,3077.1397057414624
132134,4089.2530119529456
132135,286.7688811895573
132136,-898.9045977809942
132137,-1025.6010719535261
132138,1522.0982253037514
132139,4562.369527041198
132140,330.9490686389572
132141,688.5400351742846
132142,1078.9726857955993
132143,5490.314815719058
132144,1487.8357481817009
132145,90.52452692898441
132146,2231.978241955276
132147,-315.17755423692233
132148,-471.6547692113718
132149,-506.5938186634662
132150,2687.0573317720855
132151,43.7794674821771
132152,-1926.174302962077
132153,1588.5767021106553
132154,-813.2712349516141
132155,-166.9637768913035
132156,-1168.4686660211742
132157,2631.029734970338
132158,3627.1039432791968
132159,257.11150158650753
132160,-763.040644677968
132161,2791.2774515409133
132162,614.2233718271832
132163,-304.4708967506999
132164,-800.4823435931708
132165,2147.59819501739
132166,1158.665251707484
132167,2976.427689084044
132168,-476.5784765368826
132169,670.453291005058
132170,-606.5234245767706
132171,-570.9663081160647
132172,1253.6025375303007
132173,538.3045483047449
132174,-782.684791663783
132175,409.41947710543127
132176,-202.5023266983062
132177,363.6754310840538
132178,1621.8241167343458
132179,-1816.6993679452003
132180,2119.258991265992
132181,1862.706758037938
132182,2708.0030153557677
132183,-1071.0606895354445
132184,2432.1093123250457
132185,2253.1428024908837
132186,145.07702958722484
132187,365.44992394106293
132188,1434.6678310918142
132189,536.1973737397557
132190,2020.5272460610277
132191,3419.7121282944445
132192,24.35459462107974
132193,6634.954167403233
132194,371.7620699328927
132195,3375.3864445389822
132196,4475.211841499751
132197,-1062.2706219409588
132198,1720.340224086051
132199,14.43278186251564
132200,1026.734220584945
132201,-1462.8307589969277
132202,405.2063174848299
132203,-2240.227793104413
132204,1644.5834947520327
132205,599.7785513614995
132206,1718.972002148755
132207,1396.9918824267395
132208,794.1870451989248
132209,797.7410005258603
132210,4433.856846440325
132211,4327.007385959202
132212,-2231.266005476919
132213,796.0163999664392
132214,4423.624586844443
132215,4835.667975761831
132216,962.6619952675705
132217,-1338.859881641943
132218,1180.2952053668769
132219,416.9515313396546
132220,1392.6003132911312
132221,92.78826092830377
132222,-1078.69387871751
132223,2407.235499437716
132224,-1122.8684835657336
132225,1037.6845658419577
132226,2465.9027439985275
132227,-1169.2317938797146
132228,-2279.9260816644314
132229,-3052.217984151182
132230,-407.9791711580601
132231,1617.9911284592079
132232,136.06480527617532
132233,-232.2690177654108
132234,2236.711860543262
132235,564.3797033570963
132236,2317.1755590867624
132237,2065.501406767902
132238,3717.0466942285098
132239,251.7955592890935
132240,-1564.087411485962
132241,323.7670124793367
132242,3556.4335631510194
132243,379.1557213286528
132244,2994.8786795698493
132245,794.8681891240003
132246,-911.2575407389008
132247,1095.1560231579563
132248,2131.2812780512863
132249,-1307.2986215785554
132250,-589.4257104041012
132251,1911.9387568012228
132252,718.2725772919898
132253,2710.973494475565
132254,3041.9061407450413
132255,8421.386934116224
132256,211.11355753982616
132257,826.1293095865922
132258,1484.8253230082655
132259,-510.73956421628964
132260,-1425.774154250818
132261,2658.232718316721
132262,3573.120227419576
132263,4478.199663491956
132264,856.5152690635032
132265,2050.3106059557617
132266,2224.9091544507596
132267,-725.711613971202
132268,1789.0385990657423
132269,1132.655667251744
132270,-1393.314022724469
132271,-318.6316211549315
132272,-1852.0026735512706
132273,1815.1743437306206
132274,1621.6361890213213
132275,602.7572184658056
132276,5505.283486966167
132277,5225.03313409188
132278,5022.6691115312715
132279,6516.076168065995
132280,2364.1165454157563
132281,2024.2983506356652
132282,3194.4312263022384
132283,2097.8441653920504
132284,4718.554984178204
132285,4373.785162208701
132286,684.6525142331443
132287,1334.3505225925742
132288,-1409.3846154973667
132289,-939.483905256207
132290,-410.2134601095381
132291,5918.573289141702
132292,1167.2612892606026
132293,3614.017419621734
132294,-505.57343064173665
132295,-469.2518115246662
132296,2120.2832494798217
132297,-707.7668541560402
132298,1003.5807955044538
132299,-206.84503791661064
132300,-1802.0207220536809
132301,2623.5698172323378
132302,-687.6100128155799
132303,2636.8800093937057
132304,6003.38797474529
132305,-942.6999958096135
132306,4192.429872714392
132307,2316.5136869106386
132308,807.7739917154754
132309,-1100.9663663200413
132310,162.23454659782192
132311,4856.659007620779
132312,5182.431026087128
132313,-1635.1329265436357
132314,946.8145426481124
132315,1212.8936775682798
132316,1768.479965653135
132317,5322.153032249915
132318,2106.293922921982
132319,262.86873100834055
132320,450.53486712891026
132321,2250.9828701897604
132322,3031.4283993357785
132323,1453.1493751516232
132324,1418.676729502101
132325,3611.1908545982087
132326,1957.1024182145422
132327,-714.9563596212179
132328,-782.3749255174316
132329,1027.2914613913636
132330,88.83947925564962
132331,-342.0108220028601
132332,720.9255928971415
132333,392.59071902583173
132334,5305.293962196583
132335,1555.6286535798706
132336,188.17154038864282
132337,9209.800942692207
132338,1685.1275330362046
132339,-1399.0289762064353
132340,-1223.6514793845959
132341,36.460822214529344
132342,2474.032458056827
132343,-138.5716128756967
132344,2562.958047248456
132345,3676.9288229841
132346,2856.416832791301
132347,-1189.6185934636937
132348,337.484580064277
132349,2687.1714433453294
132350,-424.02883731128713
132351,-776.1274145111965
132352,-977.825763530991
132353,-964.7273230707592
132354,1787.4444849005224
132355,1271.545991751244
132356,-821.8421567762648
132357,5611.654974277104
132358,4132.521536386623
132359,-2322.214647472611
132360,3367.0029758248174
132361,6040.208700762368
132362,1483.8494310093845
132363,-436.1765444571065
132364,1555.361085010387
132365,3717.436032150489
132366,517.8622274273089
132367,3913.9101581880923
132368,874.5848423952762
132369,5810.252261984222
132370,-1129.700093303381
132371,1223.1328861030718
132372,-195.5202598767114
132373,4375.010495812734
132374,-92.46321989040689
132375,3476.6109489105647
132376,2967.5062440840447
132377,1091.931892790676
132378,310.9424071548533
132379,1138.3437657603658
132380,4665.763809523708
132381,104.13921676831615
132382,2849.4293739041973
132383,2320.53397687482
132384,-265.4453804890336
132385,9.17546196443027
132386,695.7932193076717
132387,2331.1545169315264
132388,4998.963770684562
132389,131.4437125477216
132390,3593.9612143084473
132391,1338.5711539963654
132392,4915.529794772825
132393,1093.7239216647715
132394,75.41479771401873
132395,-727.7997821215217
132396,2760.5003261731927
132397,-776.5398902283655
132398,2625.2384932677696
132399,-760.3336053909684
132400,4526.916676574952
132401,3144.2884583146038
132402,3747.663142304232
132403,2857.255280536828
132404,-1315.7625950239703
132405,3716.679333927512
132406,-2875.86677015774
132407,3525.182087008133
132408,-635.4385556215775
132409,661.0284315967419
132410,-463.1871112110698
132411,6887.384789487649
132412,390.0834664101126
132413,2608.529788861807
132414,5082.734414109901
132415,861.7725726724871
132416,1860.5502878998645
132417,7624.81511775422
132418,865.9445991833622
132419,3780.640807364859
132420,6791.090045638975
132421,5297.39769671429
132422,-116.35592465621039
132423,3699.551596398569
132424,2206.4559887465416
132425,7726.285775364871
132426,3278.4424955789386
132427,1726.7049809978023
132428,-588.2698745766083
132429,3202.806209389365
132430,2593.55461308187
132431,7544.775200438835
132432,-1924.8143914608177
132433,838.1256207200054
132434,1210.2568918565983
132435,3655.096807499594
132436,3420.3181636080963
132437,2499.0471766028995
132438,2104.1314001578808
132439,1741.4170131040023
132440,1671.6455699065095
132441,4967.739303811126
132442,2404.429283118545
132443,911.254135994956
132444,-562.2204533221275
132445,3881.051377072643
132446,1289.6283059030566
132447,-211.1055004250161
132448,1788.3541538222225
132449,423.7016958533286
132450,-289.4536856192881
132451,2609.57125221378
132452,-811.3804762659133
132453,1503.0480009193043
132454,1804.925139609647
132455,1741.1750679237664
132456,650.6584030119384
132457,8072.405805940034
132458,1499.425132636846
132459,4774.080773227189
132460,1371.7199263711643
132461,-1169.1210571944098
132462,1304.0532980148917
132463,402.3610567783403
132464,760.3035932799676
132465,2156.0565141497136
132466,1075.9943361942594
132467,3295.092783838983
132468,1436.8809882934102
132469,1526.1860890898593
132470,2349.934543842743
132471,837.8638957835751
132472,-2097.477780907127
132473,-108.06139711806645
132474,3631.319737275946
132475,224.21798642274143
132476,2031.3730780966225
132477,-740.8117421069869
132478,2010.063724763551
132479,2846.831113957505
132480,1786.0058244108081
132481,1425.7164938901826
132482,736.4644383528903
132483,1130.3401261727101
132484,1829.718254902542
132485,2246.2745952470004
132486,162.97954794841007
132487,1938.7441432160667
132488,1357.4344706628297
132489,2534.9276506695983
132490,2228.5196979042685
132491,320.9605708777558
132492,419.4140353967018
132493,2478.302291354026
132494,-748.6889820102779
132495,2881.370162479715
132496,2370.9221866396074
132497,474.58729327233095
132498,3742.56970458966
132499,7251.806489832215
132500,6436.090133475482
132501,2402.6274305422903
132502,3338.312844929538
132503,-1652.1772580013117
132504,-910.1648298698747
132505,3242.934841908744
132506,2253.449162019173
132507,1140.4243236884106
132508,2086.9066473034964
132509,3325.1650413021316
132510,5516.390841265038
132511,3507.6968233862635
132512,696.5615304507141
132513,3540.7811409618457
132514,1571.9349972308644
132515,1841.0156433729057
132516,1543.506733566504
132517,2453.5695234737414
132518,3443.0089660984104
132519,4148.483156273754
132520,254.61067807775134
132521,6914.666119175343
132522,-233.93293912853642
132523,4437.664653124058
132524,2669.344487128827
132525,824.5550914970063
132526,1569.9901853329254
132527,4926.061004810863
132528,476.0176933671096
132529,-373.60138164521777
132530,-979.8131461390581
132531,-140.31067417759732
132532,-896.8126749267303
132533,2133.543029195057
132534,4078.663294554326
132535,2359.0904111103673
132536,2680.3898594179373
132537,-216.21043230050373
132538,1725.050172321091
132539,3798.6543602750503
132540,2280.3836033539237
132541,154.49776999784035
132542,1335.0251327641126
132543,462.5018452400682
132544,7291.845870757319
132545,1916.4314323363863
132546,2231.428848079445
132547,-971.3870986846496
132548,2257.582547095253
132549,2268.2602474972055
132550,-1063.193001815594
132551,877.230089751396
132552,918.0012164530549
132553,2328.070940826988
132554,-200.44246030199702
132555,2404.625483055527
132556,1503.673542236401
132557,2828.4749602295055
132558,3410.6085178274475
132559,-1117.4813609414455
132560,-118.10250245259749
132561,3101.572181167331
132562,2179.4725835297504
132563,2136.202871347499
132564,1834.874931291731
132565,578.9546230113151
132566,3654.4481502770013
132567,2176.7373924581843
132568,2521.2770656574676
132569,152.45183387391944
132570,1334.127932593398
132571,2063.93350749129
132572,2700.9548477971707
132573,-664.7478825076137
132574,92.6257043351934
132575,66.52350375839615
132576,5999.077475122307
132577,-951.863118751618
132578,3836.1593433119915
132579,3663.88837415173
132580,1009.0937371383468
132581,2803.206840416317
132582,3742.3532957205766
132583,982.1706597663047
132584,-1359.9511491643857
132585,5316.689405051338
132586,455.16495223195534
132587,902.7649863692259
132588,544.564937152742
132589,-835.2912826477746
132590,390.9583023020705
132591,863.449521670565
132592,1046.3715438296738
132593,1253.0503655614766
132594,1705.4064771471515
132595,1951.3705729448136
132596,973.8105702412058
132597,6943.219269029656
132598,2986.635194936962
132599,2673.038307830493
132600,2138.2965204365364
132601,1153.1497203611134
132602,165.60625957066986
132603,1752.1853030326192
132604,-698.3230563990937
132605,2780.0753269019333
132606,1744.577413019332
132607,4541.49855299135
132608,-120.71241634949502
132609,932.1711692363169
132610,284.4236971423893
132611,4201.531835353177
132612,1250.3318155845452
132613,3870.1960408963105
132614,3610.224426811761
132615,-1572.7137057885489
132616,1191.9606516544814
132617,3009.996773802909
132618,2997.5706202240135
132619,529.1156746184702
132620,-1039.4477363515043
132621,1523.817277975708
132622,-196.41152332417596
132623,-618.0572587983711
132624,2120.6568419183977
132625,-503.25655022839146
132626,2202.8927326833436
132627,-746.658252873317
132628,-649.555545109587
132629,-1009.1601552975653
132630,-1222.1571245761884
132631,775.8510851843598
132632,-981.643191383328
132633,583.1867043570628
132634,1980.4563850384259
132635,843.8836474194591
132636,1456.4827611792052
132637,-436.170702215682
132638,1148.6447442634126
132639,3354.0205537813226
132640,-1051.1204057524856
132641,3574.5131468663817
132642,-45.234762146137655
132643,4007.9348689106523
132644,-1297.2405528163458
132645,457.4213413069683
132646,2984.5108982832267
132647,2579.342960077459
132648,3690.0269669063596
132649,523.7098872009992
132650,1347.2458588385657
132651,4062.813976805704
132652,869.0076780600971
132653,-525.3872459648892
132654,5622.901734345027
132655,2314.4610755666827
132656,-1316.1229759743505
132657,3982.48547358157
132658,1519.4512668299371
132659,73.2500297425263
132660,2131.482297872295
132661,2512.277412519697
132662,794.1861689389925
132663,2244.444509471544
132664,-182.82151029325541
132665,2915.450116237873
132666,609.7014684309033
132667,-280.27223190523273
132668,1086.2028929987841
132669,2646.148275867871
132670,7195.967331864553
132671,-493.4929079458466
132672,1521.25617081977
132673,-177.0551757460944
132674,2325.270928837297
132675,4187.996378378978
132676,-55.804327668336555
132677,946.2703168650742
132678,152.3129701126377
132679,676.5525232134287
132680,2913.6730252679736
132681,-129.71164427121403
132682,1064.6317556295862
132683,2107.5802077613826
132684,-930.0465327228667
132685,8374.151213053703
132686,1617.4430364452658
132687,7011.501324884194
132688,4968.146776550615
132689,1517.4079442291747
132690,-450.87879444881537
132691,5120.9803502779
132692,-1222.992033420484
132693,-845.6522803569196
132694,4872.722910934565
132695,5420.908469121102
132696,4682.397153038329
132697,277.9520894824841
132698,-1633.1380803089019
132699,2847.243080287611
132700,-1850.3028016163948
132701,5580.996505915338
132702,56.53973418711894
132703,2566.3709210316
132704,635.4860983430976
132705,4613.3058789642
132706,2798.0274805800477
132707,5257.028533914687
132708,-1095.7601904317721
132709,-1360.1051852999321
132710,-3402.3763206660374
132711,1859.2473821066806
132712,853.0778334587726
132713,3389.621929651662
132714,311.85113150358484
132715,882.960219453923
132716,433.491537941155
132717,2168.8083177773997
132718,-188.92386274525416
132719,395.6658247328651
132720,8083.717605535021
132721,-1001.7818791214286
132722,3803.1343015256566
132723,2987.537427195115
132724,596.5744976265846
132725,5491.719441517851
132726,779.2336520522672
132727,5207.702298309692
132728,607.9594324736304
132729,2179.7417615134373
132730,-2514.5530708702604
132731,2899.6741764547082
132732,307.86617341500505
132733,-1983.834547752786
132734,7228.141065680349
132735,3157.32276957714
132736,1183.6919447027867
132737,29.476809149955443
132738,-2135.331481008761
132739,-1160.7311544094787
132740,-350.57810681025694
132741,2747.7250418752724
132742,1201.47824595959
132743,2617.8196799506486
132744,3865.0440400296657
132745,2167.810779848005
132746,4538.4878126959975
132747,1456.0359902636642
132748,6687.122229166744
132749,2949.536438748278
132750,729.1444678386201
132751,4523.221875360623
132752,2401.2330657400234
132753,-653.7234461993189
132754,4719.595736696469
132755,4094.7108643800684
132756,3313.7118252744085
132757,767.7057273334053
132758,-1407.2536339608573
132759,1075.4628390007833
132760,458.418309802345
132761,1622.1273350592828
132762,1161.0808277037618
132763,4246.6674213717615
132764,2087.9199001363695
132765,487.45786126930807
132766,3213.793783965353
132767,4347.68884921059
132768,2243.9149493192963
132769,9808.754782259663
132770,3090.5119249343957
132771,2523.168763520172
132772,129.74453280310036
132773,1256.7314851310064
132774,2554.914345717146
132775,-143.5332447782489
132776,308.9142145298042
132777,6650.307359934157
132778,3310.2090207285028
132779,1086.755129991226
132780,3784.984307001012
132781,2901.3237551165203
132782,-42.820615297560835
132783,-522.8821613008909
132784,2227.5876206985163
132785,-1548.7256244718415
132786,-19.990773587861895
132787,1470.5482467494369
132788,875.0176595720536
132789,2876.9754301920752
132790,1743.5669040834866
132791,2468.6198474606117
132792,-1345.0387859176303
132793,428.22908259173164
132794,1378.9710670590398
132795,4220.984854298932
132796,3217.1059577354445
132797,3322.552912737425
132798,-593.8686614104636
132799,506.3607661089304
132800,2775.615262995921
132801,-917.0881993431171
132802,4155.876898613313
132803,3721.4157027845777
132804,558.6693447193434
132805,695.8255962096737
132806,2639.0598559246155
132807,494.27478713217124
132808,-531.571839591787
132809,351.2257640961343
132810,472.3117840014447
132811,7723.750929465046
132812,2212.525195016805
132813,4301.896366554687
132814,4050.3341879737786
132815,4505.45953796541
132816,-515.0372064640301
132817,626.1882892895806
132818,483.67284339349453
132819,-582.0063294661436
132820,-495.8883220894736
132821,4520.525882216104
132822,2293.623961452862
132823,1168.440080751689
132824,3193.0947263833345
132825,1295.7387484825779
132826,1071.647917869746
132827,647.2070119260447
132828,-9.049458867250905
132829,-19.75040666329278
132830,-899.534818500159
132831,-36.63135611538473
132832,4368.915357440815
132833,-154.85243103655648
132834,2299.961572889857
132835,-856.8351491752328
132836,5979.260149665133
132837,3916.6303710496427
132838,999.6163375267763
132839,-606.9110544777291
132840,-1087.7438968551646
132841,3345.4779085109567
132842,-59.036002758188715
132843,2511.604213933162
132844,3694.81669210705
132845,754.9010318973064
132846,4854.809026219838
132847,1918.0981130010864
132848,-2171.4492636880864
132849,-1246.0121208372234
132850,2898.5483453976685
132851,-3186.0924829950477
132852,680.5631498576859
132853,-81.7791500844587
132854,838.9654653087418
132855,-1263.9773038269627
132856,-1048.1158264055448
132857,-184.9235361480596
132858,2365.926867340914
132859,1039.415364379676
132860,700.4569283564879
132861,1624.2796275300193
132862,4666.349210467505
132863,7829.076501785197
132864,2025.584412060733
132865,2054.022942825027
132866,1045.9404816576416
132867,3870.41599522045
132868,2170.4837900964153
132869,-714.5912091292339
132870,1911.9304994343893
132871,809.6586805768452
132872,3093.615974336749
132873,275.9359014220481
132874,6412.772716127908
132875,1087.8627856575451
132876,6884.689843987771
132877,-132.16596184102764
132878,-32.340606430048865
132879,703.060297870165
132880,442.21756961481015
132881,3162.7899147646667
132882,2397.4199476414215
132883,-961.0932983634434
132884,-110.65126991402667
132885,2173.1043894512986
132886,292.4435546524269
132887,7213.854767781662
132888,-177.02724047713673
132889,-1202.7869036003735
132890,-206.46883103213258
132891,-1711.3018271415963
132892,-442.74145391700404
132893,5005.905410126576
132894,4296.20222037068
132895,5480.120566487833
132896,-732.7762243873276
132897,-882.0771199051378
132898,-500.3094724461607
132899,1641.95748427419
132900,-3.1216841251343794
132901,-1547.059189285114
132902,1763.6335214258377
132903,5226.437521096699
132904,149.59724063001886
132905,2947.801293424297
132906,625.0607458302061
132907,7187.75861713212
132908,-49.83205202430872
132909,548.8252591344967
132910,-81.0187106432927
132911,1991.4526758470379
132912,-1278.8293240446287
132913,508.06862941094596
132914,-130.9558454640137
132915,4709.1116224194175
132916,3993.353958826428
132917,6064.178612035599
132918,-2047.186463252891
132919,1316.4030601947657
132920,1906.064262130074
132921,872.2176832639088
132922,2252.211123980913
132923,290.5552044382962
132924,2810.5865858942225
132925,855.7338507366999
132926,1051.1304472936513
132927,16.853841421498146
132928,1087.48775481093
132929,2382.168468909394
132930,-577.7280020517173
132931,-130.86696690350618
132932,1733.1493436280762
132933,-652.2110271246015
132934,-659.9750087510242
132935,-314.32536781205226
132936,3638.9784402930773
132937,-1115.8202449231999
132938,3233.0077338706456
132939,2070.580366256764
132940,2789.6130503258923
132941,-1068.9776922066471
132942,129.40022407178822
132943,-107.45309567499407
132944,3134.4907908853265
132945,-530.1046164849399
132946,2036.5972717084055
132947,-287.07860505081317
132948,3427.5447453501347
132949,-2245.8292266333224
132950,-1941.0422662888636
132951,-1251.2353801434533
132952,4385.373462329704
132953,1995.3762092646389
132954,1516.8826222689709
132955,1506.2739862926217
132956,723.6680467203382
132957,-1295.0609609233175
132958,290.175084837987
132959,2865.6734906790375
132960,6015.791061811904
132961,945.7256196964418
132962,-286.8131407501155
132963,-20.842294538166698
132964,180.55479953714212
132965,1912.3912685413707
132966,3370.919749757204
132967,-231.01150115680002
132968,-149.52470938380748
132969,5221.464407852342
132970,-1599.8177018105694
132971,106.49486242476905
132972,3862.1313047123917
132973,-258.77560834533097
132974,-445.1766681087588
132975,2513.3220543913767
132976,561.8570346141746
132977,6668.6394839111435
132978,-514.1996471520788
132979,66.41255583385419
132980,3601.2785869712297
132981,1702.2118622613236
132982,1724.6139260953469
132983,368.25116773081527
132984,1078.7145474700442
132985,-1836.5723515364848
132986,-614.0409337858941
132987,-1631.5873109947902
132988,293.197558574444
132989,5181.100869875658
132990,4234.80569209592
132991,-363.0577084305951
132992,1190.4000166880517
132993,-1643.4202634894941
132994,847.9801066445389
132995,-340.34231620447827
132996,174.1458896340846
132997,-947.3999142653279
132998,5544.635128653177
132999,1753.1701512446662
133000,1876.8771628480677
133001,837.7630429282217
133002,2425.116896836211
133003,-794.226748219623
133004,4426.8583868295445
133005,-505.9716178002259
133006,1297.2978955779706
133007,2682.6584319196277
133008,1163.0791888595413
133009,-521.3468517469869
133010,2277.769972382935
133011,4560.4448580477565
133012,2471.9503972386337
133013,2316.5527802458428
133014,1827.0086028842404
133015,1160.2944993809579
133016,-69.14527104551735
133017,1691.5220440544497
133018,1177.3519563984273
133019,6726.225360148698
133020,-937.1547971989303
133021,-2121.6637263346706
133022,7142.021889506617
133023,137.8981257730229
133024,3629.6909274485597
133025,1330.8812245532283
133026,-883.4217946201343
133027,1599.240100611175
133028,1132.4123785906243
133029,2787.5665794185597
133030,-1606.223144316807
